,TCGA-05-4244-01
4936,-1.4146
4937,3.4054
4938,3.4763999999999995
4939,2.0981
4940,1.3249000000000002
4941,1.5423
4942,0.0435999999999999
4943,-0.4987
4944,1.1895
4945,2.0635
4946,0.2162
4947,0.0895
4948,-2.0078
4949,-2.8245
4950,1.1758
4951,-0.1308
4952,-1.9433
4953,1.9918
4954,-1.0536000000000003
4955,-0.9837
4956,0.7877000000000001
4957,-2.1759
4958,-1.838
4959,-2.2268
4960,-1.9902
4961,-1.225
4962,-2.4319
4963,-2.29
4964,-0.8613
4965,-0.7573
4966,-5.062799999999999
4967,7.543100000000001
4968,-3.8981
4969,-1.9771
4970,-5.488999999999999
4971,-1.4409
4972,-0.1480132112414857
4973,-2.3067
4974,-1.6141
4975,-0.1480132112414857
4976,1.8769
4977,-1.0548
4978,-0.0955
4979,-1.2918
4980,1.988
4981,-3.0679
4982,-4.900699999999999
4983,-0.9693
4984,-1.7948000000000002
4985,-5.8088
4986,-3.7342
4987,-0.7673
4988,0.6094
4989,-1.0801000000000005
4990,3.2118
4991,1.0661
4992,-1.4304
4993,-0.6476
4994,0.0144
4995,3.1610000000000005
4996,-2.3904
4997,1.7447
4998,0.3578
4999,-2.3915
5000,3.606
5001,2.8897
5002,4.3268
5003,-1.3499
5004,1.6731
5005,-3.5137
5006,-1.7596
5007,-1.7656
5008,-0.0572999999999999
5009,6.219399999999999
5010,0.0206999999999999
5011,4.272300000000001
5012,6.085100000000001
5013,-0.5761
5014,4.929500000000001
5015,2.5691
5016,0.1038999999999999
5017,-1.2812
5018,13.198399999999998
5019,0.7715999999999998
5020,-2.9813
5021,4.735800000000001
5022,-1.3279
5023,-0.6929
5024,-1.9877
5025,1.6814
5026,-0.0887999999999999
5027,0.2542
5028,-0.0213
5029,5.1685
5030,-0.1480132112414857
5031,-3.0847
5032,-4.341999999999999
5033,-2.3587
5034,0.9278
5035,-0.9795
5036,-0.2447
5037,-0.1585
5038,3.1131
5039,-0.1826
5040,-0.1336
5041,0.0727999999999999
5042,0.0754
5043,6.3504000000000005
5044,0.5211
5045,1.499
5046,0.6831999999999999
5047,0.2654000000000001
5048,-0.2181
5049,-0.3518
5050,-1.887
5051,-0.0897999999999999
5052,0.1685999999999999
5053,-0.036
5054,0.7782
5055,0.1133
5056,5.4314
5057,0.7033
5058,4.4849
5059,-1.6857
5060,0.7177
5061,1.0919
5062,-0.4881999999999999
5063,0.5387
5064,-1.2273999999999998
5065,-2.5011
5066,-2.2199
5067,-0.498
5068,0.1451
5069,-3.7841
5070,1.2554999999999998
5071,2.3941
5072,-3.5203
5073,4.2308
5074,-0.2416
5075,-0.2356
5076,-1.3476
5077,0.2847999999999999
5078,-5.952999999999999
5079,-0.4421
5080,-2.8002
5081,-0.9236
5082,3.4132
5083,1.5415
5084,4.677300000000001
5085,-0.6274
5086,-0.814
5087,-3.4018
5088,-1.0287
5089,-0.429
5090,-1.315
5091,-1.4604
5092,-0.6414
5093,0.9464
5094,-0.6962
5095,6.600100000000001
5096,2.0895
5097,2.5691
5098,-0.1336
5099,3.2919
5100,-1.6543
5101,-2.1495
5102,-3.4125000000000005
5103,2.8653000000000004
5104,-1.1423
5105,5.731200000000001
5106,-3.2335
5107,-0.5037
5108,-2.4859
5109,3.8090000000000006
5110,-0.8443
5111,1.7411
5112,-1.5806
5113,-1.0046
5114,0.4406
5115,0.8898999999999999
5116,-3.0225
5117,-0.7004
5118,0.481
5119,2.7656
5120,3.2644
5121,4.175000000000001
5122,-1.3614
5123,-1.089
5124,-4.1433
5125,2.0263
5126,0.0272
5127,1.6992000000000005
5128,-1.6586
5129,-0.8875
5130,-1.9365
5131,-0.8401
5132,-2.2715
5133,0.6643
5134,-4.622
5135,0.9834
5136,-1.1972
5137,0.4316
5138,-2.9896
5139,-2.2819
5140,-0.8997
5141,0.9653
5142,-2.6449
5143,-1.5271
5144,2.0059
5145,5.412600000000001
5146,-3.4987
5147,-1.8621000000000003
5148,-0.3055
5149,1.919
5150,1.5091000000000003
5151,5.3126
5152,-0.6213
5153,1.9534
5154,-0.0827
5155,6.2856000000000005
5156,0.3229999999999999
5157,-1.6384
5158,0.4168
5159,-5.2713
5160,-1.3361
5161,0.7808000000000002
5162,2.3009
5163,-0.0816
5164,1.1769
5165,2.5716
5166,-1.7236
5167,0.0786
5168,1.1706
5169,-0.8718
5170,1.3968
5171,-0.6057
5172,0.5752
5173,2.9408000000000003
5174,6.8546
5175,-2.2383000000000006
5176,-1.7011
5177,-0.018
5178,-0.0617999999999999
5179,-0.1480132112414857
5180,2.2071
5181,-0.8356
5182,-7.791599999999999
5183,-2.2304
5184,1.9999
5185,-2.4582
5186,5.9048
5187,-0.5312
5188,-1.2081999999999995
5189,0.0838999999999999
5190,-1.0389
5191,0.3571999999999999
5192,2.064
5193,3.763300000000001
5194,-0.0086999999999999
5195,-1.9118
5196,-5.976099999999999
5197,-1.0636
5198,0.2536
5199,-1.1685
5200,1.3707000000000005
5201,0.9996
5202,-5.1722
5203,-0.5555
5204,1.006
5205,1.4459
5206,-0.3897
5207,-4.683299999999999
5208,-0.1357
5209,-0.4269
5210,1.0099
5211,-0.4341
5212,4.9556
5213,3.674700000000001
5214,-1.8672
5215,2.2476
5216,-1.0591
5217,0.8140000000000001
5218,0.2137
5219,4.768600000000001
5220,-0.1480132112414857
5221,0.1513
5222,-0.1480132112414857
5223,1.1653
5224,-2.4364
5225,0.6312
5226,-0.2509
5227,-1.7883999999999998
5228,-1.261
5229,4.3552
5230,-0.3429
5231,-5.8437
5232,6.4457
5233,1.4014999999999995
5234,-3.7188
5235,-1.5027
5236,-2.7996
5237,1.6882
5238,1.3005999999999998
5239,-0.1011
5240,3.1718
5241,-4.691599999999999
5242,-0.3068
5243,2.2229
5244,-2.3272
5245,0.7306
5246,-1.7305
5247,3.5136
5248,1.3511000000000002
5249,1.0287
5250,2.032
5251,2.4972
5252,-1.7531000000000003
5253,-3.3554
5254,1.6383000000000003
5255,-2.38
5256,-1.7998999999999998
5257,-2.1857
5258,2.962
5259,0.5446000000000001
5260,-0.0229
5261,4.2417
5262,1.0279
5263,-0.6922
5264,2.7021
5265,3.6748
5266,2.617
5267,0.0563
5268,-3.9659
5269,-1.3413
5270,-0.6447
5271,-1.8669
5272,-0.1480132112414857
5273,0.2693
5274,-0.9318
5275,3.1393
5276,-2.7198
5277,-1.8771
5278,2.3977
5279,-2.7325
5280,-1.5064
5281,1.0999
5282,7.8378
5283,1.1257
5284,-1.7595000000000005
5285,-1.1237
5286,5.917200000000001
5287,-0.4992
5288,-0.1480132112414857
5289,-2.0835
5290,-2.8327
5291,-1.5303
5292,0.8519000000000001
5293,-3.0515
5294,-0.3184
5295,-0.3821
5296,0.525
5297,-0.6283
5298,-1.8201
5299,0.3913999999999999
5300,-3.1746
5301,-1.3581
5302,-0.7843
5303,-0.1339
5304,-2.0868
5305,4.5099
5306,1.7609999999999997
5307,-0.3057
5308,1.0851
5309,-2.6429
5310,-1.1225
5311,-3.3174
5312,1.4751
5313,-0.0686
5314,0.4151
5315,-0.2982
5316,0.5539
5317,-5.75
5318,-0.9454
5319,-3.9229
5320,-0.2494
5321,-0.3335
5322,3.1581
5323,3.5302
5324,2.863
5325,0.8572
5326,3.0554
5327,3.8366
5328,4.0807
5329,3.81
5330,1.4308
5331,0.4567
5332,-0.7086999999999999
5333,0.4356
5334,5.304600000000001
5335,-0.3895
5336,-2.5879
5337,0.0100999999999999
5338,-0.8845
5339,-3.2305
5340,-1.0933
5341,2.5933
5342,1.1866
5343,-1.7474
5344,2.1801
5345,0.7577
5346,2.8765
5347,-1.4512
5348,-0.3179
5349,-3.8578
5350,2.1077
5351,-0.6411
5352,-0.8731
5353,7.3405
5354,-3.4361
5355,-4.1747
5356,-2.0923
5357,5.828099999999999
5358,-0.0405
5359,-4.4968
5360,1.3067
5361,-2.3168
5362,-0.6415
5363,0.3069999999999999
5364,-0.0486
5365,0.9577
5366,-3.6456
5367,-0.8994
5368,1.2947
5369,2.8954
5370,-1.418
5371,3.5912
5372,-1.8432
5373,1.5132
5374,-2.9079
5375,-1.9307
5376,-4.878
5377,-1.5268
5378,4.7826
5379,1.6633
5380,0.4893
5381,6.1341
5382,1.8833
5383,1.5887
5384,-1.2712
5385,0.6635000000000001
5386,2.887900000000001
5387,-0.3798
5388,0.6605999999999999
5389,-0.9624
5390,-0.6166
5391,-0.154
5392,-0.3322
5393,1.991
5394,-2.6904
5395,0.2402999999999999
5396,-1.6909
5397,-0.652
5398,-0.243
5399,-0.0518999999999999
5400,-4.7956
5401,-6.276200000000001
5402,-2.4304
5403,-2.5504
5404,-0.3538
5405,-0.2881
5406,0.0946
5407,-0.6043
5408,-0.9263
5409,3.7823000000000007
5410,5.6706
5411,8.3928
5412,4.916500000000001
5413,2.2143
5414,-0.8367
5415,-3.6567
5416,-0.9058
5417,4.263400000000001
5418,1.7646000000000002
5419,-1.8189
5420,1.1395
5421,3.6836
5422,3.6597
5423,-2.0791
5424,-0.147
5425,-1.2128
5426,1.1716
5427,1.7788
5428,2.9486
5429,-2.6962
5430,2.9141
5431,8.6988
5432,0.9618
5433,-0.513
5434,-0.1427
5435,6.148999999999999
5436,-2.9194
5437,1.6105999999999998
5438,-2.091600000000001
5439,-2.8929
5440,-0.0978
5441,-0.6441999999999999
5442,1.7898
5443,2.2354
5444,-1.4767
5445,1.3855
5446,-7.900000000000002
5447,-2.2135
5448,-2.0217
5449,-2.0056
5450,-2.7998
5451,0.2528
5452,3.4243
5453,-1.2326
5454,-0.3597
5455,-2.7349
5456,-0.1553
5457,9.528
5458,3.4734
5459,0.8153000000000001
5460,-1.7176
5461,3.4422
5462,2.9579
5463,0.9866
5464,6.2591
5465,1.5174000000000003
5466,-0.3455
5467,1.8612
5468,1.7807
5469,-0.7003
5470,1.2789
5471,2.6877
5472,1.3227
5473,-0.9519
5474,6.7132000000000005
5475,1.5881
5476,0.8096999999999999
5477,1.1404
5478,2.3169
5479,-0.4567
5480,-0.1168
5481,2.3463
5482,0.9658
5483,-0.9728
5484,0.9337
5485,0.4172
5486,-1.9292
5487,1.8141000000000005
5488,0.8077999999999999
5489,-0.4369
5490,1.8151
5491,-0.5535
5492,0.4307000000000001
5493,41.1394
5494,0.5476
5495,-1.5689
5496,1.0604
5497,-4.5425
5498,0.1389
5499,-0.7408999999999999
5500,0.6119
5501,2.5427
5502,1.5202999999999998
5503,-1.3631
5504,0.1066
5505,0.76
5506,-1.1346000000000005
5507,1.5498999999999998
5508,1.6379
5509,4.115600000000001
5510,-1.2372999999999998
5511,0.3405
5512,0.9877
5513,1.189
5514,4.9481
5515,1.3761
5516,-0.0402999999999999
5517,-3.2327
5518,-1.2188000000000003
5519,1.6662999999999997
5520,1.4831000000000003
5521,-3.5128
5522,-0.2559
5523,2.6167
5524,-0.5574
5525,0.2902
5526,2.6604
5527,0.8085
5528,1.0029
5529,-0.6628
5530,-6.5877
5531,0.8181
5532,5.2522
5533,-2.259
5534,2.3219
5535,2.5888
5536,-3.444
5537,-0.3839
5538,-0.3089
5539,1.1506
5540,2.0288
5541,-1.2365
5542,1.2023
5543,7.645900000000001
5544,-0.3158
5545,2.1974
5546,-0.1853
5547,-2.4838
5548,-0.2254
5549,-4.4902
5550,-2.1827
5551,5.4727
5552,-4.273399999999999
5553,1.1643
5554,6.315900000000001
5555,2.673
5556,1.6545000000000003
5557,-1.056
5558,-0.9042
5559,-2.0199
5560,-1.6751
5561,-2.6856
5562,-5.936499999999999
5563,1.5488
5564,0.264
5565,3.6236
5566,-3.9205
5567,1.773
5568,-0.525
5569,-7.0304
5570,-2.988
5571,-1.2454
5572,-0.3555
5573,-2.0954
5574,1.5167000000000002
5575,22.0103
5576,-1.9088
5577,-2.4326
5578,-2.4413
5579,8.634
5580,2.0589
5581,-0.3825
5582,2.5316
5583,5.574
5584,-1.3199
5585,-4.165700000000001
5586,-4.2285
5587,1.9946
5588,-2.3736
5589,-0.1212
5590,2.4159
5591,2.1919
5592,0.7028
5593,0.5585
5594,1.5745
5595,-0.4741999999999999
5596,5.231200000000001
5597,-1.338
5598,-3.0007
5599,-1.1856
5600,0.1503999999999999
5601,-0.2415
5602,3.1236000000000006
5603,-3.2254
5604,-1.7742
5605,1.311
5606,0.9331
5607,-2.7531
5608,2.2423
5609,-1.2107
5610,0.7031999999999999
5611,3.6094
5612,3.817
5613,1.6251
5614,1.1177
5615,2.225
5616,-0.7847
5617,-0.5517
5618,0.5563999999999999
5619,1.8491
5620,-4.1406
5621,-0.0010999999999999
5622,0.4751000000000001
5623,-4.921799999999999
5624,-4.0809
5625,-0.8041
5626,-0.8928
5627,-1.7598
5628,-1.6149
5629,-6.228399999999999
5630,-0.952
5631,0.4012
5632,6.276200000000001
5633,-0.2125
5634,-1.4565
5635,6.0581
5636,3.6953
5637,-1.1631999999999998
5638,1.176
5639,0.0493
5640,-1.9804
5641,-1.1958
5642,-1.9461
5643,-2.0875000000000004
5644,0.4714
5645,3.2117
5646,2.5883
5647,-1.2579
5648,-4.5558
5649,2.0267
5650,-4.1347
5651,5.551500000000001
5652,3.2665
5653,-7.464699999999999
5654,-1.6134
5655,-1.3955
5656,-1.3626
5657,0.8391
5658,-1.5427
5659,-0.066
5660,-0.553
5661,3.062
5662,8.9998
5663,-4.404999999999999
5664,-0.8485
5665,5.1464
5666,3.6681
5667,0.0369999999999999
5668,-4.014
5669,-2.2338000000000005
5670,4.127500000000001
5671,0.1066
5672,2.3401
5673,4.700800000000001
5674,-2.2374
5675,-1.2443999999999995
5676,0.4739
5677,4.3215
5678,3.6633
5679,1.2743999999999998
5680,-6.0717
5681,-1.4747
5682,-1.2123
5683,2.2407
5684,3.5283999999999995
5685,1.6592
5686,3.1747
5687,-1.9445
5688,0.7376000000000001
5689,4.9251000000000005
5690,4.2738
5691,-1.7542
5692,-0.6591
5693,-2.7724
5694,2.1499
5695,2.4959
5696,3.9797
5697,0.2517
5698,1.1388
5699,3.5173
5700,0.7633999999999999
5701,-2.1384
5702,2.1642
5703,-1.0328
5704,-0.3806
5705,-3.4486
5706,-1.0464
5707,-2.8605
5708,0.8731
5709,-0.5044
5710,9.8979
5711,3.174
5712,-2.425
5713,-1.3663
5714,-1.4126
5715,1.3531
5716,-4.4739
5717,-4.6858
5718,0.698
5719,3.0636
5720,-4.0084
5721,0.1099
5722,1.1327
5723,4.7181
5724,1.469
5725,-1.2292
5726,6.3072
5727,9.234
5728,-0.9647
5729,5.1854
5730,0.0364999999999999
5731,2.0387
5732,-1.9423
5733,-3.2113
5734,-2.356
5735,-0.1167
5736,0.7646
5737,-1.8767
5738,1.6452
5739,0.3550999999999999
5740,0.4341999999999999
5741,-0.4719
5742,-1.2934
5743,-0.342
5744,-1.0798
5745,6.163500000000001
5746,-3.9612
5747,-1.8136
5748,-3.9889
5749,-1.4545
5750,1.1172
5751,1.6764
5752,4.9444
5753,-2.2926
5754,1.8076000000000003
5755,2.0021
5756,-1.0616
5757,1.2341
5758,-1.2604
5759,-3.075
5760,-4.253
5761,-0.2635
5762,-2.1301
5763,1.3856
5764,1.3126
5765,-0.1480132112414857
5766,-0.1480132112414857
5767,-0.2462
5768,-1.5134
5769,-5.0182
5770,0.8218999999999999
5771,6.0396
5772,0.9654
5773,-0.0444
5774,4.8504000000000005
5775,-2.4048
5776,-0.4017
5777,1.0305
5778,-0.4948
5779,-1.365
5780,1.7444000000000002
5781,4.4496
5782,3.3061
5783,0.6922
5784,2.6554
5785,1.233
5786,3.0317000000000003
5787,1.9544
5788,1.1314
5789,2.4672
5790,-0.6089
5791,-0.4991
5792,-0.136
5793,1.0034
5794,-2.7348
5795,0.8448
5796,-0.2569
5797,-0.1907
5798,-5.718
5799,-0.1103
5800,0.1111999999999999
5801,0.3785
5802,0.3054
5803,-2.3825
5804,1.3382999999999998
5805,0.3493999999999999
5806,4.8879
5807,-2.2794
5808,-5.796999999999999
5809,-7.065799999999999
5810,0.4227000000000001
5811,4.6584
5812,-0.5891
5813,-0.1480132112414857
5814,-2.3922
5815,-1.347
5816,0.1395999999999999
5817,0.018
5818,-1.9349000000000005
5819,-2.5186
5820,-0.8067
5821,-1.716
5822,-0.5457
5823,1.0746
5824,-87.9627
5825,-1.1343
5826,1.6543000000000003
5827,0.7892999999999999
5828,0.0388
5829,-2.7848
5830,-2.363
5831,2.4639
5832,-4.594299999999999
5833,-3.5014
5834,-1.1359
5835,1.1901
5836,5.4649
5837,-2.51
5838,3.2016
5839,0.2672
5840,-2.9221
5841,4.183400000000001
5842,13.348
5843,3.1954
5844,4.7201
5845,1.3239
5846,0.9225
5847,2.4639
5848,5.8992
5849,-2.7674
5850,1.6011
5851,-0.8159
5852,0.4058999999999999
5853,0.3104
5854,1.0969
5855,-3.1231
5856,0.8437000000000001
5857,-0.999
5858,1.9077
5859,2.1453
5860,-2.742
5861,-5.480699999999999
5862,6.452
5863,1.3233
5864,0.2522
5865,-4.9244
5866,-1.5763
5867,-1.8928
5868,-1.8686
5869,1.5551999999999997
5870,-2.0884
5871,0.2583
5872,-0.121
5873,-1.2834
5874,-5.6844
5875,-1.3483
5876,1.6221
5877,4.231
5878,0.9211
5879,1.8019000000000005
5880,1.5976
5881,3.6891
5882,-0.434
5883,-1.1659
5884,-2.0833
5885,-1.6146
5886,-0.7454
5887,0.3036
5888,-0.9061
5889,-3.2771
5890,0.5916
5891,2.6749
5892,1.0628
5893,-0.3942
5894,-1.7546
5895,-0.246
5896,-5.2302
5897,7.202300000000001
5898,2.1594
5899,-1.944
5900,-0.0801
5901,-1.9908
5902,-1.1644
5903,-2.5675
5904,0.9787
5905,-4.429
5906,6.518700000000001
5907,0.7985
5908,-1.1571
5909,1.3773
5910,-0.3626
5911,2.3303
5912,1.1567
5913,-5.6639
5914,-2.8282
5915,-0.593
5916,1.5883
5917,-2.7608
5918,-0.4366
5919,-0.8263
5920,-1.1900999999999995
5921,-0.1422
5922,-0.4408
5923,-1.1029
5924,2.2375
5925,0.9812
5926,0.5318
5927,4.351700000000001
5928,-3.1832
5929,-1.654
5930,-4.2261
5931,-2.841
5932,-2.3666
5933,0.4429
5934,0.1862
5935,-2.1973
5936,-4.0404
5937,-0.5689
5938,2.1689
5939,1.1949
5940,-5.390699999999999
5941,-0.0614
5942,1.184
5943,1.6038
5944,0.7258
5945,-0.215
5946,-1.1627
5947,-0.1566
5948,0.1623
5949,2.852
5950,2.1298
5951,1.7859000000000005
5952,-0.5118
5953,3.2324
5954,-0.0028
5955,0.249
5956,1.5711
5957,-0.7408999999999999
5958,0.306
5959,2.9154
5960,0.7206
5961,1.9715000000000005
5962,-2.8353
5963,0.1940999999999999
5964,-1.2623
5965,2.1764
5966,-2.1539
5967,-2.5436
5968,1.2598
5969,0.1990999999999999
5970,-5.513999999999999
5971,-3.6015
5972,1.7913
5973,-0.904
5974,-1.7745
5975,-1.8968000000000005
5976,-0.2941
5977,-0.784
5978,-0.284
5979,2.1913
5980,-1.79
5981,1.5179
5982,1.3758
5983,5.970000000000001
5984,-0.5955
5985,-5.296999999999999
5986,-0.0221999999999999
5987,-0.8425
5988,-1.4004
5989,-0.3898
5990,-3.2302
5991,1.0645
5992,-0.8101
5993,2.7482
5994,-0.0953
5995,-0.6540999999999999
5996,-2.5009
5997,-1.3081
5998,-3.0726
5999,-1.4772
6000,-1.2482
6001,-1.2757
6002,-0.2624
6003,-1.1077999999999997
6004,0.957
6005,2.762
6006,1.3867
6007,1.0685
6008,2.004
6009,-0.9232
6010,-1.5038
6011,-0.6651
6012,-4.290799999999999
6013,-4.341899999999999
6014,4.1104
6015,0.0651999999999999
6016,-0.8563
6017,-1.212
6018,2.875
6019,1.0044
6020,1.615
6021,-0.1011
6022,2.0819
6023,-1.3885
6024,-4.5725
6025,1.304
6026,-1.3963
6027,-1.0368
6028,-0.4053
6029,-0.1480132112414857
6030,-2.7342
6031,-2.456
6032,5.898200000000001
6033,-2.6924
6034,-3.263
6035,6.2994
6036,-1.4363
6037,-3.14
6038,-1.335
6039,-1.8002999999999998
6040,5.4384
6041,-0.3751
6042,-2.425
6043,-0.1184
6044,-1.6098
6045,-1.2821
6046,-2.1253
6047,-1.2132
6048,0.1395999999999999
6049,-0.2069
6050,-0.4131
6051,-0.1480132112414857
6052,0.9414
6053,0.5864
6054,-0.1480132112414857
6055,-2.0837
6056,-2.5163
6057,-0.6447
6058,2.5074
6059,-5.955
6060,2.8197999999999994
6061,-0.1480132112414857
6062,-0.9633
6063,-1.8081
6064,-2.7192
6065,-3.4295000000000004
6066,-0.1773
6067,-1.7827
6068,-2.8805
6069,0.6102
6070,-1.2322
6071,5.132
6072,-1.677
6073,-2.3123
6074,4.1403
6075,-0.1480132112414857
6076,0.9512
6077,-0.4272
6078,-0.7498
6079,1.0325
6080,0.9824000000000002
6081,3.0896
6082,-6.3698
6083,-1.801
6084,-4.44
6085,-0.1480132112414857
6086,-0.1480132112414857
6087,-2.2985
6088,-1.2547
6089,-1.1652
6090,-3.2398
6091,-3.0442
6092,0.0554
6093,0.5776000000000001
6094,3.0468
6095,-1.2678
6096,4.277800000000001
6097,-4.2287
6098,-0.2626
6099,2.812
6100,-2.267
6101,-1.2849
6102,1.2023
6103,-6.3826
6104,-1.3793
6105,4.810600000000001
6106,5.549200000000001
6107,1.2292
6108,-2.2401
6109,0.1185
6110,-1.4976
6111,-1.3319
6112,3.0471000000000004
6113,-0.205
6114,-1.4171
6115,3.3488999999999995
6116,-4.6076
6117,-0.1284
6118,-0.6669
6119,-0.5464
6120,0.1463999999999999
6121,-0.4042
6122,-0.8264
6123,-2.1376
6124,1.3631999999999995
6125,-1.9373
6126,-3.5969999999999995
6127,-2.1671
6128,-0.9324
6129,-0.1480132112414857
6130,-7.551300000000001
6131,3.3043000000000005
6132,-0.5683
6133,0.8069
6134,-0.2885
6135,1.4755999999999998
6136,3.6683
6137,3.670500000000001
6138,4.4626
6139,0.9983
6140,1.2437
6141,-1.2746
6142,-2.9391
6143,-1.9053
6144,-1.9554
6145,-7.1038
6146,-0.1480132112414857
6147,-0.1480132112414857
6148,-2.7625
6149,-1.637
6150,1.7677
6151,-1.7702
6152,5.574900000000001
6153,1.5359000000000005
6154,1.2507
6155,1.595
6156,-0.1159999999999999
6157,-2.7995
6158,-2.6938
6159,0.06
6160,5.224
6161,3.1238
6162,0.8406
6163,3.7505
6164,-8.1481
6165,0.9737
6166,0.4677
6167,2.1074
6168,-0.3168
6169,6.655200000000001
6170,4.3131
6171,-0.656
6172,-0.9121
6173,1.6669999999999998
6174,2.7452
6175,-0.0129999999999999
6176,1.4466
6177,-1.5828
6178,1.4203
6179,-4.3043
6180,3.7467
6181,-0.8549
6182,-6.0329
6183,-0.0051999999999999
6184,2.1713
6185,0.4701999999999999
6186,0.352
6187,6.359400000000001
6188,-0.2359
6189,-0.3618
6190,-0.1480132112414857
6191,-0.1480132112414857
6192,-0.1480132112414857
6193,-3.315
6194,-0.3567
6195,3.0843
6196,4.1965
6197,-1.4205
6198,4.1487
6199,1.4201
6200,1.3535999999999997
6201,4.242800000000001
6202,5.459800000000001
6203,2.9258
6204,2.5296
6205,0.4215
6206,2.6608
6207,-1.7141
6208,-2.6385
6209,-4.604899999999999
6210,-1.5327
6211,-1.475
6212,1.3877000000000002
6213,3.1459999999999995
6214,0.3134
6215,-0.2835
6216,-1.8497
6217,1.8101
6218,1.7618
6219,0.7559
6220,6.027800000000001
6221,-0.8665
6222,2.5384
6223,0.4199999999999999
6224,-4.820599999999999
6225,-2.6989
6226,-0.1139
6227,0.4634
6228,2.2477
6229,1.1154
6230,0.1343999999999999
6231,-2.3545
6232,-4.453099999999999
6233,-2.1078
6234,-7.323
6235,-2.3124
6236,-1.3107
6237,-1.1800000000000002
6238,-2.4742
6239,-0.6513
6240,-1.7114
6241,0.4964999999999999
6242,-0.6643
6243,-0.8202
6244,0.2464999999999999
6245,-4.0411
6246,-2.7403
6247,-3.0797
6248,-1.1982
6249,3.1399000000000004
6250,1.8963
6251,4.302100000000001
6252,-3.7951
6253,-0.9434
6254,-1.8568
6255,-3.6262
6256,0.5992000000000001
6257,-2.4196
6258,3.2952
6259,-4.3058
6260,0.0281
6261,-0.4871
6262,1.0204
6263,-0.1693
6264,1.247
6265,-5.990399999999999
6266,-2.9178
6267,-0.1567
6268,2.3327
6269,0.3659
6270,2.9171
6271,-0.2791
6272,-5.015699999999999
6273,0.1363
6274,7.313500000000001
6275,-0.4296
6276,-2.4712
6277,6.5543
6278,1.0256
6279,-1.9645
6280,0.7082
6281,-0.9523
6282,1.3043
6283,-0.5989
6284,-2.1274999999999995
6285,3.8579
6286,-2.5281
6287,4.402100000000001
6288,3.7588
6289,2.8373
6290,4.2584
6291,0.1859
6292,-0.1522
6293,2.7868
6294,2.7317
6295,0.7243000000000002
6296,-5.6256
6297,-1.0436
6298,-0.0407
6299,0.0846
6300,1.4929
6301,-3.1051
6302,-3.4729999999999994
6303,-3.9969
6304,-0.8104
6305,-0.7693
6306,0.1377999999999999
6307,0.1357
6308,1.7175000000000002
6309,-0.4438
6310,-1.6697
6311,-1.7358
6312,0.0589
6313,-0.2959
6314,1.0609
6315,-1.4321
6316,-1.6847
6317,-1.3904
6318,-1.8371
6319,1.2651
6320,1.5843
6321,-2.3884
6322,-2.0865
6323,-1.5082
6324,1.5405
6325,0.5984
6326,4.602600000000001
6327,-3.7297
6328,0.0090999999999999
6329,5.1736
6330,-2.3788
6331,-1.928
6332,0.1850999999999999
6333,-1.0451
6334,-0.2952
6335,0.1271
6336,1.1198
6337,-0.7664
6338,0.9396
6339,-0.4899
6340,2.7631999999999994
6341,2.3564
6342,-3.2858000000000005
6343,1.4180999999999997
6344,-5.919599999999999
6345,1.2698000000000005
6346,0.397
6347,-1.8394
6348,-3.938
6349,-0.1663
6350,5.172700000000001
6351,4.963900000000001
6352,2.0797
6353,-0.7745
6354,1.6818
6355,-0.1480132112414857
6356,2.7480999999999995
6357,-3.9358
6358,-1.9361
6359,-0.6312
6360,2.7465
6361,-2.7038
6362,-5.254099999999999
6363,1.1411
6364,4.299200000000001
6365,-0.1480132112414857
6366,-4.1566
6367,-1.1094
6368,-1.242
6369,-1.7625999999999995
6370,1.1146
6371,-0.9748
6372,-1.5717
6373,-5.5344
6374,-3.3167
6375,-4.9711
6376,2.9422000000000006
6377,-3.204
6378,1.9672
6379,-2.3999
6380,-2.9549
6381,1.9218
6382,-2.6911
6383,-0.3219
6384,0.0362
6385,-3.5716
6386,-6.6213
6387,-1.3607
6388,-0.1480132112414857
6389,-5.4199
6390,-3.8215
6391,-2.2446
6392,-0.1480132112414857
6393,-0.1480132112414857
6394,-1.146
6395,-0.1480132112414857
6396,-7.152600000000001
6397,3.2836000000000003
6398,-2.758
6399,0.6916999999999999
6400,-2.2488
6401,-2.0738
6402,-4.7965
6403,1.4808
6404,-1.2935
6405,-6.071999999999999
6406,-8.1155
6407,-4.0648
6408,1.0943
6409,-1.3171
6410,-1.3096
6411,2.6813
6412,-2.273
6413,-2.3771
6414,6.2829
6415,-0.3429
6416,-3.1482
6417,-0.6035
6418,-8.3204
6419,4.152700000000001
6420,0.397
6421,-4.0768
6422,1.6101
6423,1.4228
6424,-3.6533
6425,-4.714499999999999
6426,3.5907
6427,2.3008
6428,-1.7916
6429,-5.882399999999999
6430,-2.4066
6431,-3.8659
6432,5.3058
6433,5.6814
6434,-6.679900000000002
6435,-4.0184
6436,3.1802999999999995
6437,-0.0537
6438,-3.5271
6439,2.187
6440,-1.0556
6441,-1.2344
6442,-0.5629
6443,1.0344
6444,2.2312
6445,-0.5664
6446,-2.927
6447,0.1774
6448,-6.939000000000002
