Hugo_Symbol,expression
GCC1,-0.6265
GCC2,0.4049
GCDH,0.5096000000000002
GCET2,0.401
GCFC1,1.505
GCG,-1.7583
GCGR,-1.6566
GCH1,-0.863
GCHFR,-1.0802
GCK,-1.9743
GCKR,-1.4352
GCLC,2.3019
GCLM,0.6664
GCM1,5.707700000000001
GCM2,-0.1317
GCN1L1,2.6443
GCNT1,-1.3658
GCNT2,-1.5981
GCNT3,5.453100000000001
GCNT4,-4.551499999999999
GCNT7,0.0344999999999999
GCOM1,-3.9532
GCSH,1.4045
GDA,0.2708999999999999
GDAP1,3.9748
GDAP1L1,2.8826
GDAP2,1.4638
GDE1,1.5251
GDEP,-2.4791
GDF10,-6.5662
GDF11,0.1756999999999999
GDF1,-2.7291
GDF15,-1.2765
GDF2,-2.0465
GDF3,-1.4424
GDF5,3.5337
GDF6,-1.7881
GDF7,-2.7348
GDF9,1.1712
GDI1,2.9875
GDI2,1.1449
GDNF,-2.703
GDPD1,2.0607
GDPD2,-1.4508
GDPD3,0.4228
GDPD4,-1.8664
GDPD5,-1.7898
GEFT,-0.9238
GEM,0.9083
GEMIN4,1.1781
GEMIN5,3.1572000000000005
GEMIN6,2.4151
GEMIN7,2.5966
GEMIN8,-1.7142
GEMIN8P4,3.7715
GEN1,3.3579000000000003
GET4,4.4199
GFAP,6.4788
GFER,3.3537
GFI1,-0.9632
GFI1B,-3.4906
GFM1,2.298
GFM2,3.539
GFOD1,-4.211
GFOD2,-6.147
GFPT1,5.9376
GFPT2,-0.7882
GFRA1,-3.5714
GFRA2,-1.4869
GFRA3,2.0374
GFRA4,-3.4633
GFRAL,-2.7174
GGA1,-1.9635
GGA2,-0.9955
GGA3,4.082700000000001
GGCT,4.984
GGCX,10.9723
GGH,-1.8761
GGN,1.4767
GGNBP1,-0.1480132112414857
GGNBP2,1.9641
GGPS1,3.1173
GGT1,-2.0215
GGT3P,3.0196
GGT5,-2.7165
GGT6,-5.7554
GGT7,5.1204
GGT8P,4.341900000000001
GGTA1,-5.1572
GGTLC1,1.6754999999999998
GGTLC2,-3.5807000000000007
GH1,-3.3912
GH2,-0.1480132112414857
GHDC,1.2492
GHITM,0.8119000000000001
GHR,-5.2651
GHRH,-0.1480132112414857
GHRHR,-1.2835
GHRL,-0.651
GHRLOS,2.1177
GHSR,-1.177
GIF,-4.261899999999999
GIGYF1,1.3731
GIGYF2,-0.0174
GIMAP1,-4.8576
GIMAP2,-2.196
GIMAP4,-5.129099999999999
GIMAP5,-4.4747
GIMAP6,-4.1909
GIMAP7,-4.582599999999999
GIMAP8,-5.214699999999999
GIN1,0.4099999999999999
GINS1,5.574
GINS2,3.7498
GINS3,4.9292
GINS4,6.116200000000001
GIP,-22.4837
GIPC1,0.4009
GIPC2,-5.000499999999999
GIPC3,-2.3661
GIPR,1.9151
GIT1,0.6768000000000001
GIT2,0.0423999999999999
GIYD2,2.2125
GJA10,-0.1480132112414857
GJA1,-2.9523
GJA3,6.881300000000001
GJA4,-2.3721
GJA5,-2.7242
GJA8,-4.696399999999999
GJA9,2.9777000000000005
GJB1,0.489
GJB2,3.2330000000000005
GJB3,2.1001
GJB4,-0.8558
GJB5,-0.1794
GJB6,3.301
GJB7,-1.4012
GJC1,1.2304
GJC2,-3.1873
GJC3,-2.7397
GJD2,-2.0171
GJD3,-2.6415
GJD4,0.3837999999999999
GK2,-3.686300000000001
GK,-2.0508
GK3P,-1.6996
GK5,0.8595999999999999
GKAP1,-1.1211
GKN1,-3.1415
GKN2,-6.546899999999999
GLA,1.5776
GLB1,-0.7625
GLB1L2,0.1503
GLB1L3,-0.498
GLB1L,-0.0827999999999999
GLCCI1,0.8523000000000001
GLCE,-1.4148
GLDC,-1.4399
GLDN,-1.8148
GLE1,0.0026999999999999
GLG1,-2.5287
GLI1,-1.6076
GLI2,-1.7753
GLI3,-0.5632
GLI4,1.4897000000000002
GLIPR1,-1.5865
GLIPR1L1,-0.4301
GLIPR1L2,-0.0178
GLIPR2,-3.3161
GLIS1,-1.6459
GLIS2,-1.2889
GLIS3,0.9346
GLMN,3.244
GLO1,2.1149
GLOD4,0.3927
GLOD5,-1.7269
GLP1R,3.8886
GLP2R,-1.843
GLRA1,-1.7064
GLRA2,-2.786
GLRA3,3.4439
GLRA4,-3.5836
GLRB,-1.7269
GLRX2,2.154
GLRX,-0.4018
GLRX3,2.292
GLRX5,-1.3458
GLS2,1.4212
GLS,7.626900000000001
GLT1D1,-1.479
GLT25D1,-0.6115
GLT25D2,-4.936399999999999
GLT6D1,-0.1480132112414857
GLT8D1,-0.7317
GLT8D2,-4.43
GLTP,-3.8601
GLTPD1,-3.2196
GLTPD2,2.0846
GLTSCR1,0.2297
GLTSCR2,-2.0545
GLUD1,-2.3455
GLUD2,-1.948
GLUL,-0.0811
GLYAT,-1.6038
GLYATL1,-1.4655
GLYATL2,0.298
GLYATL3,-3.4064
GLYCAM1,-0.1480132112414857
GLYCTK,-2.9999
GLYR1,1.9617
GM2A,-0.6941
GMCL1,4.1083
GMCL1L,-0.2486
GMDS,1.9491
GMEB1,0.2111
GMEB2,1.1163
GMFB,-1.8829
GMFG,-2.416
GMIP,0.9828
GML,-2.6598
GMNN,3.271
GMPPA,2.6726
GMPPB,0.2908999999999999
GMPR2,1.5300999999999998
GMPR,-0.5044
GMPS,6.4841
GNA11,2.4347
GNA12,0.9541
GNA13,-0.005
GNA14,1.503
GNA15,1.1542
GNAI1,-2.5438
GNAI2,-4.456199999999999
GNAI3,-0.9151
GNAL,-2.7414
GNAO1,0.3623
GNAQ,-3.8459
GNAS,-2.5022
GNASAS,-1.2372999999999998
GNAT1,-2.6858
GNAT2,1.2751
GNAT3,-5.6715
GNAZ,-0.5887
GNB1,-7.9086
GNB1L,-0.2861
GNB2,-1.9416
GNB2L1,2.4651
GNB3,1.005
GNB4,-5.5898
GNB5,0.776
GNE,-1.5335
GNG10,-0.3933
GNG11,1.4080999999999997
GNG12,0.8113999999999999
GNG13,-2.486
GNG2,-3.2262
GNG3,0.4062
GNG4,-0.6323
GNG5,-2.1866
GNG7,-5.527099999999999
GNG8,-5.318
GNGT1,25.456900000000005
GNGT2,-2.7229
GNL1,-3.5686
GNL2,1.3572
GNL3,2.1659
GNL3L,0.9812
GNLY,3.3181
GNMT,-3.3663
GNPAT,3.4027
GNPDA1,1.0904
GNPDA2,-1.1706
GNPNAT1,3.0289
GNPTAB,-1.6195
GNPTG,0.6236000000000002
GNRH1,0.2597
GNRH2,-4.3262
GNRHR2,-1.6707
GNRHR,0.9648
GNS,-1.0376
GOLGA1,0.9114
GOLGA2,0.0423
GOLGA2B,1.6705
GOLGA2P3,-0.1480132112414857
GOLGA3,0.0431
GOLGA4,-0.8721
GOLGA5,1.999
GOLGA6A,0.9074
GOLGA6B,0.6523
GOLGA6C,-6.0807
GOLGA6D,-3.6766
GOLGA6L10,1.8076000000000003
GOLGA6L1,-2.413
GOLGA6L5,1.9732
GOLGA6L6,-1.258
GOLGA6L9,0.9588
GOLGA7,0.1259
GOLGA7B,6.6364
GOLGA8A,1.9873
GOLGA8B,1.8851
GOLGA8C,-0.5478
GOLGA8DP,-2.1611
GOLGA8E,-4.1752
GOLGA8F,-0.1480132112414857
GOLGA8G,-0.2912
GOLGA9P,-0.4515
GOLGB1,-0.3445
GOLIM4,-1.7702
GOLM1,5.684900000000001
GOLPH3,4.3643
GOLPH3L,3.4637
GOLT1A,3.1934
GOLT1B,1.8934
GON4L,3.0311
GOPC,-0.9492
GORAB,5.0677
GORASP1,-4.0734
GORASP2,1.5241
GOSR1,3.1359
GOSR2,2.4626
GOT1,3.9895
GOT1L1,-0.1480132112414857
GOT2,2.2591
GP1BA,0.3791
GP2,-1.0266
GP5,-1.2161
GP6,-1.2283
GP9,-2.3188
GPA33,-2.532
GPAA1,2.9421
GPAM,0.8597999999999999
GPAT2,3.7026
GPATCH1,1.5343
GPATCH2,4.7955000000000005
GPATCH3,-0.1916
GPATCH4,2.4196
GPATCH8,1.2992999999999997
GPBAR1,-1.7767000000000002
GPBP1,2.6959
GPBP1L1,-1.3622
GPC1,-1.84
GPC2,3.4725999999999995
GPC3,-5.433199999999999
GPC4,3.7911
GPC5,-5.3292
GPC6,-1.1056
GPCPD1,1.143
GPD1,-2.3102
GPD1L,-2.5681
GPD2,-0.3571
GPER,-2.9203
GPHA2,-2.4345
GPHB5,-0.1480132112414857
GPHN,-2.4894
GPI,3.1307
GPIHBP1,-4.1372
GPKOW,0.5589
GPLD1,2.0917
GPM6A,-5.9603
GPM6B,-5.608699999999999
GPN1,5.7506
GPN2,1.1702
GPN3,1.6935999999999998
GPNMB,-0.964
GPR101,-7.531799999999999
GPR107,-0.3611
GPR108,2.8767
GPR109A,-4.0936
GPR109B,-2.5747
GPR110,4.591200000000001
GPR111,-1.3152
GPR112,-1.5903
GPR113,0.0751999999999999
GPR114,-0.9681
GPR115,4.1541
GPR116,-1.882
GPR119,-0.1480132112414857
GPR120,-1.3452
GPR12,-2.1906
GPR123,-2.0012
GPR124,-2.467
GPR125,0.1129999999999999
GPR126,-1.4393
GPR1,-1.0571
GPR128,6.770499999999998
GPR132,-1.3838
GPR133,-4.9244
GPR135,-0.6387
GPR137,0.0303999999999999
GPR137B,0.0828999999999999
GPR137C,-0.7094
GPR139,-0.1480132112414857
GPR141,0.0348
GPR142,-2.374
GPR143,2.0368
GPR144,-0.1480132112414857
GPR146,-2.8147
GPR148,-0.1480132112414857
GPR149,-2.6982
GPR150,-0.8201
GPR151,-0.1480132112414857
GPR152,-0.6232
GPR15,-0.8144
GPR153,-2.9405
GPR155,-0.9495
GPR156,1.5632
GPR157,0.5182000000000001
GPR158,3.3695
GPR160,0.0647999999999999
GPR161,-2.0487
GPR162,-1.2270000000000003
GPR171,-1.7961000000000005
GPR17,-1.893
GPR172A,2.8486
GPR172B,2.2673
GPR173,-1.4479
GPR174,0.1185
GPR176,-0.0855
GPR179,3.8910999999999993
GPR180,1.0318
GPR182,-1.6442
GPR18,0.0777999999999999
GPR183,1.3605
GPR19,3.5928
GPR20,-2.5104
GPR21,-0.9504
GPR22,0.3764
GPR25,-1.396
GPR26,-0.7083000000000002
GPR27,-2.0107
GPR31,-1.6242
GPR32,-0.1480132112414857
GPR3,-0.2592
GPR34,-0.7083000000000002
GPR35,1.1953
GPR37,-2.4308
GPR37L1,0.4981
GPR39,1.0744
GPR4,-2.5668
GPR44,-1.3516
GPR45,-0.6363
GPR50,-2.2293
GPR52,-0.4545
GPR55,-1.3828
GPR56,0.0714
GPR61,-2.5518
GPR62,-1.4196
GPR6,-1.576
GPR63,-3.0956
GPR64,-2.1668
GPR65,-1.7201
GPR68,5.570400000000001
GPR75,1.0663
GPR77,0.3317
GPR78,-0.1480132112414857
GPR81,-0.5465
GPR82,0.9731
GPR83,-0.0110999999999999
GPR84,2.3007
GPR85,-3.5449999999999995
GPR87,4.471400000000001
GPR88,-1.294
GPR89A,8.1864
GPR89B,0.5126
GPR89C,3.7925
GPR97,-1.3543
GPR98,3.9052
GPRASP1,-1.3302
GPRASP2,0.5092
GPRC5A,-1.7586000000000002
GPRC5B,2.2043
GPRC5C,0.2479
GPRC5D,-0.8665
GPRC6A,-3.5871
GPRIN1,6.554600000000001
GPRIN2,-5.820399999999999
GPRIN3,0.4454
GPS1,1.8898
GPS2,-2.684
GPSM1,-0.9219
GPSM2,6.880199999999999
GPSM3,-3.334
GPT2,1.5345
GPT,2.0077
GPX1,0.8404
GPX2,-1.1671
GPX3,-4.2111
GPX4,6.199300000000001
GPX5,-2.7294
GPX6,-2.3255
GPX7,1.1798
GPX8,1.1697
GRAMD1A,-0.9963
GRAMD1B,-0.4532999999999999
GRAMD1C,0.3208
GRAMD2,-1.5066
GRAMD3,4.232900000000001
GRAMD4,-2.172
GRAP,-2.2278
GRAP2,-1.7106
GRAPL,-1.7904999999999998
GRASP,-4.0855
GRB10,2.086
GRB14,1.3752
GRB2,-0.2041
GRB7,4.565100000000001
GREB1,4.468300000000001
GREB1L,5.735100000000001
GREM1,3.196
GREM2,-3.745
GRHL1,2.8421
GRHL2,1.1598
GRHL3,3.4851
GRHPR,1.3157
GRIA1,-4.5703
GRIA2,-1.1812
GRIA3,-1.0418
GRIA4,1.9087
GRID1,-2.7162
GRID2,-2.2551000000000005
GRID2IP,5.792400000000001
GRIK1,-1.9213
GRIK2,2.6187
GRIK3,5.964699999999999
GRIK4,-3.7398
GRIK5,1.1286
GRIN1,0.0579
GRIN2A,4.818900000000001
GRIN2B,-3.8026
GRIN2C,-0.5536
GRIN2D,-0.2214
GRIN3A,0.1207
GRIN3B,-0.4484
GRINA,-0.4125
GRINL1A,-0.3857
GRIP1,5.994799999999998
GRIP2,0.8572
GRIPAP1,0.4078999999999999
GRK1,-2.4911
GRK4,-0.5277
GRK5,-6.966199999999999
GRK6,-0.2032
GRK7,-2.5764
GRLF1,-0.4231
GRM1,-1.5082
GRM2,0.8458000000000001
GRM3,-3.4303000000000003
GRM4,-1.2141
GRM5,0.3324
GRM6,-2.001
GRM7,-0.1286
GRM8,-0.0383999999999999
GRN,-1.6271
GRP,-1.7394
GRPEL1,1.6808
GRPEL2,1.3620000000000003
GRPR,-0.7304
GRRP1,-3.8661
GRSF1,-0.2064
GRTP1,3.4931
GRWD1,-0.1956
GRXCR1,-4.604699999999999
GRXCR2,-4.0995
GSC,-2.0982
GSC2,-0.1480132112414857
GSDMA,1.2743999999999998
GSDMB,3.3923
GSDMC,0.177
GSDMD,1.1838
GSG1,1.0121
GSG1L,-2.5249
GSG2,1.881
GSK3A,0.2519
GSK3B,-2.4957
GSN,-3.8195
GSPT1,0.6409
GSPT2,-1.1667
GSR,0.8336000000000001
GSS,3.8943
GSTA1,-0.1608
GSTA2,-0.1593
GSTA3,-1.5944
GSTA4,-2.8685
GSTA5,-2.504
GSTCD,3.4004
GSTK1,-0.4413
GSTM1,-1.2271
GSTM2,-1.2725
GSTM2P1,-1.7945
GSTM3,-3.7999
GSTM4,-1.9244
GSTM5,-5.123899999999999
GSTO1,-0.3293
GSTO2,1.4961
GSTP1,-2.2916
GSTT1,0.0885
GSTT2,1.6876
GSTTP1,-0.1480132112414857
GSTTP2,-0.1480132112414857
GSTZ1,0.6783000000000001
GSX1,-0.1480132112414857
GSX2,-1.3087
GTDC1,-1.7695000000000003
GTF2A1,0.3059
GTF2A1L,-2.8832
GTF2A2,0.4211
GTF2B,-0.1481
GTF2E1,1.8546
GTF2E2,0.8185
GTF2F1,-0.8607
GTF2F2,-1.1267999999999998
GTF2H1,-1.8389
GTF2H2,3.3066000000000004
GTF2H2B,0.9297
GTF2H2C,4.1286000000000005
GTF2H3,2.2459
GTF2H4,2.3875
GTF2H5,-0.1753
GTF2I,-1.3694
GTF2IP1,-1.1093
GTF2IRD1,1.7925999999999995
GTF2IRD2,-1.6534
GTF2IRD2B,-2.3012
GTF2IRD2P1,-3.021
GTF3A,-0.1003
GTF3C1,1.0707
GTF3C2,5.549300000000001
GTF3C3,4.923400000000001
GTF3C4,0.2112
GTF3C5,-1.372
GTF3C6,0.8574000000000002
GTPBP10,2.5283
GTPBP1,-2.2623
GTPBP2,5.030100000000001
GTPBP3,3.0313000000000003
GTPBP4,2.1098
GTPBP5,2.8686
GTPBP8,-0.1434
GTSE1,2.7189
GTSF1,-0.6906
GTSF1L,-0.6325
GUCA1A,4.305300000000001
GUCA1B,0.7835999999999999
GUCA1C,-0.1480132112414857
GUCA2A,-2.6851
GUCA2B,-2.0626
GUCY1A2,-2.5648
GUCY1A3,-3.8502
GUCY1B2,-1.6844
GUCY1B3,-0.0189
GUCY2C,0.5339
GUCY2D,1.0267
GUCY2E,-3.817
GUCY2F,-1.4874
GUCY2GP,-10.6915
GUF1,2.3877
GUK1,0.9861
GULP1,-2.7228
GUSB,1.7597
GUSBL1,2.8307
GUSBL2,1.1463
GUSBP1,2.1597
GUSBP3,1.2471
GVIN1,-2.8977
GXYLT1,0.1526
GXYLT2,0.2468
GYG1,-0.1084
GYG2,2.0905
GYLTL1B,4.8919
GYPA,-2.4504
GYPB,-2.0231
GYPC,-6.500200000000001
GYPE,-6.783800000000001
GYS1,3.7998
GYS2,-1.0758
GZF1,-0.5493
GZMA,-1.3958
GZMB,-1.7623999999999995
GZMH,-1.1034
GZMK,-0.5019
GZMM,-1.9282
H19,-1.4976
H1F0,6.550600000000001
H1FNT,-1.7829
H1FOO,-9.4677
H1FX,1.041
H2AFB1,-0.0083
H2AFJ,-1.5329
H2AFV,-0.0620999999999999
H2AFX,3.1648
H2AFY2,-4.3545
H2AFY,2.0796
H2AFZ,1.3731999999999998
H2BFM,-3.9281000000000006
H2BFWT,-0.1480132112414857
H2BFXP,-1.9567
H3F3A,2.768
H3F3B,-0.6694
H3F3C,-1.5553
H6PD,-0.834
HAAO,0.161
HABP2,2.2272
HABP4,-1.5681
HACE1,-1.1508
HACL1,-0.1312
HADH,-0.4827
HADHA,1.2978
HADHB,-0.421
HAGH,-0.0574999999999999
HAGHL,0.9769
HAL,3.9978
HAMP,0.6317000000000002
HAND1,-1.9438
HAND2,-1.0806
HAO1,-2.3193
HAO2,-2.5742
HAP1,-0.0921
HAPLN1,0.5442
HAPLN2,-1.3761
HAPLN3,0.9847
HAPLN4,-0.7294
HAR1A,-1.2029
HAR1B,0.1307
HARBI1,3.2562
HARS2,3.6719
HARS,4.576600000000001
HAS1,-1.1571
HAS2,-1.7606
HAS2AS,-1.7027
HAS3,0.9117
HAT1,0.8765000000000001
HAUS1,1.5381
HAUS2,-2.1687
HAUS3,2.755
HAUS4,1.9115
HAUS5,3.1843
HAUS6,-1.0837
HAUS7,1.5146
HAUS8,1.267
HAVCR1,18.1767
HAVCR2,-0.4775
HAX1,4.086500000000001
HBA1,-6.1867
HBA2,-3.7273
HBB,-3.2173
HBBP1,-0.1480132112414857
HBD,-1.2904
HBE1,-2.3523
HBEGF,-1.1238
HBG1,-1.2204
HBG2,-1.7564
HBII-52-24,-0.1480132112414857
HBII-52-27,-0.1480132112414857
HBII-52-28,-0.1480132112414857
HBII-52-45,-0.1480132112414857
SNORD115-47,-0.1480132112414857
HBM,-2.2745
HBP1,0.4376
HBQ1,-1.4025
HBS1L,-0.5505
HBXIP,0.3635999999999999
HBZ,-1.4502
HCCS,1.2598
HCFC1,0.1149999999999999
HCFC1R1,0.7107
HCFC2,-0.8588
HCG11,0.2430999999999999
HCG18,2.0987
HCG22,-0.9222
HCG26,0.1665999999999999
HCG27,2.8866
HCG2P7,-0.4252
HCG4,-3.1914
HCG4P6,-0.287
HCG9,-2.537
HCK,-1.9474
HCLS1,-2.5639
HCN1,2.5376
HCN2,8.6255
HCN3,5.409000000000001
HCN4,0.7306
HCP5,0.8761999999999999
HCRT,-1.6549
HCRTR1,-0.4704
HCRTR2,-2.2903
HCST,-1.6275
HDAC10,-0.2681
HDAC11,-1.1455
HDAC1,1.2243
HDAC2,0.4032
HDAC3,4.470600000000001
HDAC4,-1.5347
HDAC5,-0.5234
HDAC6,-0.9186
HDAC7,-0.3713
HDAC8,0.4205
HDAC9,0.7926
HDC,-1.9777
HDDC2,-1.168
HDDC3,0.0912999999999999
HDGF,6.958500000000001
HDGFL1,-0.1480132112414857
HDGFL2,-0.0965
HDGFL3,-2.0786
HDHD1A,1.0254
HDHD2,-0.9302
HDHD3,2.8369
HDLBP,0.2604999999999999
HDX,4.1067
HEATR1,5.767200000000001
HEATR2,4.5381
HEATR3,0.9133
HEATR4,-0.2157
HEATR5A,-0.5555
HEATR5B,0.1235
HEATR6,2.5629
HEATR7A,1.287
HEATR7B2,-2.218
HEBP1,-0.8461
HEBP2,0.6081
HECA,-5.3096
HECTD1,0.9483
HECTD2,-0.5987
HECTD3,1.5257000000000005
HECW1,-0.0807999999999999
HECW2,0.3784
HEG1,-4.8124
HELB,1.258
HELLS,4.138300000000001
HELQ,-1.5769
HELT,-1.921
HELZ,1.0886
HEMGN,-1.0812
HEMK1,3.8283
HEPACAM,-1.3334
HEPACAM2,-0.5363
HEPH,-3.6333
HEPHL1,1.6644
HEPN1,-1.9783
HERC1,-1.901
HERC2,-0.3782
HERC2P2,1.0507
HERC2P4,-0.9131
HERC3,-2.9864
HERC4,1.1152
HERC5,-3.0183
HERC6,-0.7963
HERPUD1,-2.194
HERPUD2,-0.5297
HES1,-0.5813
HES2,0.2950999999999999
HES3,-0.1480132112414857
HES4,-1.2555
HES5,-0.3152
HES6,1.026
HES7,-1.8529
HESRG,3.7796
HESX1,-0.1948
HEXA,-1.2107
HEXB,0.6386999999999999
HEXDC,1.3099999999999998
HEXIM1,1.9436
HEXIM2,2.1678
HEY1,-2.186
HEY2,-1.0058
HEYL,-1.0296
HFE2,1.0297
HFE,1.7440000000000002
HFM1,-2.7789
HGC6.3,-1.857
HGD,1.6022
HGF,-2.8499
HGFAC,6.4452
HGS,2.7133
HGSNAT,2.2386
HHAT,1.2778
HHATL,7.3932
HHEX,-1.1821
HHIP,-9.4328
HHIPL1,1.2297
HHIPL2,3.7082000000000006
HHLA1,-5.2097
HHLA2,2.5603
HHLA3,2.2992
HIAT1,-1.8175
HIATL1,-4.1538
HIATL2,0.1082
HIBADH,4.609500000000001
HIBCH,-0.1763
HIC1,-2.8434
HIC2,-0.8853
HIF1A,0.4802999999999999
HIF1AN,-0.2817
HIF3A,-1.3665
HIGD1A,-0.6042
HIGD1B,-3.4140000000000006
HIGD1C,-0.1480132112414857
HIGD2A,0.4615
HIGD2B,-3.0237
HILS1,-3.8576
HINFP,8.9599
HINT1,1.5797
HINT2,1.0492
HINT3,-1.7702999999999998
HIP1,-0.3862
HIP1R,2.9913000000000003
HIPK1,-0.5233
HIPK2,-0.7696
HIPK3,-0.903
HIPK4,-0.7351999999999999
HIRA,-2.9962
HIRIP3,0.0503
HIST1H1A,-0.1480132112414857
HIST1H1B,-1.6497
HIST1H1C,0.4825999999999999
HIST1H1D,-0.4708
HIST1H1E,0.5864
HIST1H1T,2.5355
HIST1H2AA,-0.1480132112414857
HIST1H2AB,-5.4009
HIST1H2AC,-0.7522
HIST1H2AD,-1.2409
HIST1H2AE,0.267
HIST1H2AG,-0.3819
HIST1H2AH,1.599
HIST1H2AJ,0.4165
HIST1H2AK,2.0113
HIST1H2AL,-2.2778
HIST1H2AM,1.0703
HIST1H2BA,-0.1480132112414857
HIST1H2BB,-24.099
HIST1H2BC,-0.1031
HIST1H2BD,1.5298999999999998
HIST1H2BE,-2.6875
HIST1H2BF,-2.7252
HIST1H2BG,0.4987
HIST1H2BH,1.3136
HIST1H2BI,-0.9181
HIST1H2BJ,-0.2806
HIST1H2BK,-3.4611
HIST1H2BL,0.7174
HIST1H2BM,-3.0895
HIST1H2BN,0.8976999999999999
HIST1H2BO,0.7983
HIST1H3A,0.021
HIST1H3B,-1.8864
HIST1H3C,-1.041
HIST1H3D,-0.7981
HIST1H3E,0.6654999999999999
HIST1H3F,-2.5078
HIST1H3G,0.5125
HIST1H3H,0.3753999999999999
HIST1H3I,-5.3469
HIST1H3J,-2.3873
HIST1H4A,-3.6177
HIST1H4B,-0.1932
HIST1H4C,1.7114
HIST1H4D,-4.7715
HIST1H4E,-1.8703
HIST1H4F,-0.1480132112414857
HIST1H4G,-0.1480132112414857
HIST1H4H,-1.0890999999999995
HIST1H4I,-0.2198
HIST1H4J,2.1267
HIST1H4K,-3.4877
HIST1H4L,-0.1480132112414857
HIST2H2AA3,0.7936999999999999
HIST2H2AB,-1.1601
HIST2H2AC,2.4824
HIST2H2BA,0.8609
HIST2H2BE,-1.8562
HIST2H2BF,0.6746
HIST2H3C,-0.7244
HIST2H3D,3.0865
HIST2H4A,0.9831
HIST3H2A,2.2608
HIST3H2BB,0.1679
HIST3H3,1.9362
HIST4H4,0.988
HIVEP1,-0.5482
HIVEP2,-0.0604
HIVEP3,-0.0607999999999999
HJURP,4.6023
HK1,-4.159700000000001
HK2,0.5261
HK3,-0.6438
HKDC1,2.8257
HKR1,-1.6419
HLA-A,-0.6979
HLA-B,-0.7632
HLA-C,-2.1055
HLA-DMA,-1.3962
HLA-DMB,-0.2936
HLA-DOA,-5.3696
HLA-DOB,-1.1831
HLA-DPA1,-2.5377
HLA-DPB1,-2.4086
HLA-DPB2,-0.0504
HLA-DQA1,-0.4731
HLA-DQA2,0.2037
HLA-DQB1,-1.3473
HLA-DQB2,0.0848999999999999
HLA-DRA,-1.875
HLA-DRB1,-0.9662
HLA-DRB5,0.3722
HLA-DRB6,-0.5588
HLA-E,-4.317
HLA-F,-1.0041
HLA-G,-0.4189
HLA-H,0.3779
HLA-J,0.4732
HLA-L,1.3861
HLCS,3.3853
HLF,-0.2149
HLTF,3.2115
HLX,-2.9538
HM13,1.9884
HMBOX1,-1.3891
HMBS,4.2851
HMCN1,-3.3279
HMG20A,-1.9979
HMG20B,-0.8212
HMGA1,2.708
HMGA2,-0.6487
HMGB1,-1.1508
HMGB2,2.1654
HMGB3,3.6091
HMGB3L1,-10.9203
HMGB4,-0.1480132112414857
HMGCL,0.5924999999999999
HMGCLL1,-5.8985
HMGCR,-0.4526
HMGCS1,-0.9055
HMGCS2,-2.0042
HMGN1,1.0882
HMGN2,-1.1499
HMGN3,-1.5004
HMGN4,0.9198
HMGN5,-2.1128
HMGXB3,4.110000000000001
HMGXB4,2.7701
HMHA1,4.1281
HMHB1,-2.7678
HMMR,4.5441
HMOX1,-0.9812
HMOX2,1.2103
HMP19,-0.2675
HMSD,-2.3742
HMX1,-3.9441
HMX2,-3.588
HMX3,-3.5230999999999995
HN1,4.582700000000001
HN1L,4.34
HNF1A,0.3461000000000001
HNF1B,1.6537
HNF4A,-1.7469
HNF4G,3.7659
HNMT,-1.4705
HNRNPA0,-2.3498
HNRNPA1,1.7938
HNRNPA1L2,1.6745000000000003
HNRNPA2B1,3.0397
HNRNPA3,-0.4714
HNRNPA3P1,-0.7355
HNRNPAB,2.4037
HNRNPC,3.4781
HNRNPCL1,-0.1480132112414857
HNRNPD,-0.6216
HNRNPF,0.3651
HNRNPH1,1.7997999999999998
HNRNPH2,1.2419000000000002
HNRNPH3,-0.4044
HNRNPK,2.7526
HNRNPL,3.5751
HNRNPM,-0.8914
HNRNPR,2.8902000000000005
HNRNPU,2.268
HNRNPUL1,0.4614
HNRNPUL2,0.7391
HNRPDL,-1.6306
HNRPLL,1.311
HOMER1,0.2446
HOMER2,-0.313
HOMER3,1.859
HOMEZ,2.4844
HOOK1,2.9904
HOOK2,3.1365
HOOK3,0.8128
HOPX,4.0236
HORMAD1,-0.7562
HORMAD2,-2.7754
HOTAIR,-2.3799
HOXA10,2.9017
HOXA11,-1.0792000000000002
HOXA11AS,-1.3914
HOXA1,0.3287
HOXA13,-4.293699999999999
HOXA2,-1.3072
HOXA3,0.6545
HOXA4,-3.9737
HOXA5,-2.9319
HOXA6,-2.7651
HOXA7,-3.1125
HOXA9,-0.8274
HOXB13,-2.1949
HOXB1,-2.3688
HOXB2,-1.5282
HOXB3,-1.7229
HOXB4,-3.6567
HOXB5,-3.7349
HOXB6,-2.8369
HOXB7,-3.0564
HOXB8,-1.1489
HOXB9,-0.4056
HOXC10,-1.4067
HOXC11,-1.5756
HOXC12,-0.1480132112414857
HOXC13,-0.3352
HOXC4,-1.1826
HOXC5,-0.6777
HOXC6,-1.2735
HOXC8,-1.3892
HOXC9,2.4491
HOXD10,-1.4116
HOXD11,-1.5352
HOXD12,-0.1480132112414857
HOXD1,6.7745
HOXD13,-1.4327
HOXD3,4.451700000000001
HOXD4,4.3102
HOXD8,-0.5959
HOXD9,-2.3094
HP1BP3,1.4819
HP,1.273
HPCA,6.57
HPCAL1,-3.5899
HPCAL4,-0.2363
HPD,-1.1288
HPDL,2.3698
HPGD,-2.3223
HPGDS,-2.2166999999999994
HPN,1.061
HPR,-0.3067
